Date,Bitcoin,Ethereum,Cardano,Polkadot
22.05.2023,"0,00185787266348868","0,00347045264150445","0,00915423775202016","0,00357489842327839"
21.05.2023,"-0,00589042280618025","-0,00376188723973166","-0,00685164011238644","-0,0112890040900062"
20.05.2023,"0,00402511488935932","0,0020497627691599","-0,00230259763963381","0,00358170468382093"
19.05.2023,"-0,00109941042566053","0,000686621927715331","-0,00658418239430545","0,000411475152981624"
18.05.2023,"-0,0065583949394929","-0,00227028482257096","-0,00100414953845329","-0,00324616326309408"
17.05.2023,"0,00706381440578845","0,000600665214648876","0,0100192103241459","0,0103727812935722"
16.05.2023,"-0,00236864732450643","0,00178821104596298","0,00051350225539414","-0,00139566042717203"
15.05.2023,"0,00366273421459321","0,00338593455038679","-0,00421834601294577","-0,00343003103981859"
14.05.2023,"0,00521407064474906","0,00407883903569769","0,0100374748130136","0,00349216250199392"
13.05.2023,"-0,000134240536919499","-0,00267253423976659","-0,00607595582227946","0,000364091458034929"
12.05.2023,"-0,00431709813424462","0,00141885925855544","0,010656473457669","0,00385494766736584"
11.05.2023,"-0,00718374987827932","-0,00805191073764302","-0,00937081685888993","-0,0125099877457692"
10.05.2023,"-0,000835310054760164","-0,00191990699931035","0,00713995950085955","0,011167582862966"
09.05.2023,"0,000313270804231051","0,000965527045606499","-0,00104586319515858","-0,00249477441528181"
08.05.2023,"-0,010915534776433","-0,00636395324317427","-0,0124846542543766","-0,020883315261611"
07.05.2023,"0,000817760658759131","0,00280445605356183","0,00395105555320086","0,00733497493971299"
06.05.2023,"-0,00911800122210986","-0,0207688969365935","-0,0160868198934548","-0,0152387787638856"
05.05.2023,"0,00292511598823001","0,0190537363980471","0,000740906318854865","0,00699030063323162"
04.05.2023,"-0,000628467107552346","-0,00433457183692786","-0,0052821080265042","-0,00659934032853757"
03.05.2023,"0,00311864865238819","0,00546930678111695","0,000366441716497678","0,00225278617207269"
02.05.2023,"0,00671133464347478","0,00751240174150323","0,00331196380179311","0,00206276221489968"
01.05.2023,"-0,0168844750797488","-0,0101885154342734","-0,0102220287593369","-0,0162988837182748"
30.04.2023,"0,00594965650978711","-0,00106891269823734","-0,000841074096968346","-0,00481436203082875"
29.04.2023,"-0,00175593240644344","0,00293823889786283","-0,00263282112526104","0,00627401324320937"
28.04.2023,"-0,00553377675960712","-0,00738140746096244","-0,00862356557710295","-0,00533626284642715"
27.04.2023,"0,0169415222639367","0,0104270403828389","0,00957910937711136","0,0096874483870801"
26.04.2023,"-0,00187835595344544","-0,00299098496379747","0,00432615678785639","-0,0141258241534605"
25.04.2023,"0,0156016314168897","0,00899298990534737","0,0149898689501114","0,0110599436163716"
24.04.2023,"-0,00359535310194751","-0,00716782120785385","-0,00792801446262451","-0,00444976916726331"
23.04.2023,"0,000383759558160387","0,00116288618974926","-0,00403202161907757","0,00155102451877426"
22.04.2023,"0,00860335627839335","0,00590586547436639","0,0149707551195078","0,00770749443292733"
21.04.2023,"-0,0204872244842212","-0,0270071312303394","-0,0251870919885197","-0,0242612324566447"
20.04.2023,"-0,00884643734807258","0,00151028511104971","-0,0158621416042348","-0,0149008333221096"
19.04.2023,"-0,0221767625149669","-0,0352884506659766","-0,0277279805132566","-0,03858071247922"
18.04.2023,"0,0118586379488661","0,00415713916520401","0,00725917618679605","0,0125068909456657"
